CustomerID,FarmerName,County,RegionID,Country,RegistrationDate,ProductID,PaymentType,IsActive,ChurnDate,ChurnReason
CUST-02149,Akinyi Maina,Nyeri,REG-01,Kenya,2024-11-26,PROD-004,PAYG,0,2025-09-20,Product failure
CUST-02150,Mamadou Ouattara,Abidjan,REG-08,Côte d'Ivoire,2023-09-21,PROD-002,Cash,1,,
CUST-02151,Jane Ngugi,Machakos,REG-04,Kenya,2024-10-07,PROD-001,PAYG,1,,
CUST-02152,Wanjiku Githinji,Embu,REG-04,Kenya,2025-11-28,PROD-008,PAYG,0,2026-02-03,Product failure
CUST-02153,Ahou Ouattara,Bouaké,REG-08,Côte d'Ivoire,2025-03-17,PROD-003,PAYG,0,2026-04-22,Financial hardship
CUST-02154,Alice Odhiambo,Nyandarua,REG-01,Kenya,2025-12-23,PROD-001,PAYG,1,,
CUST-02155,Allan Namutebi,Wakiso,REG-07,Uganda,2024-05-11,PROD-001,PAYG,1,,
CUST-02156,Ibrahim Yao,Abidjan,REG-08,Côte d'Ivoire,2025-04-28,PROD-001,PAYG,0,2025-11-16,Product failure
CUST-02157,Florence Njoroge,Kajiado,REG-06,Kenya,2024-11-29,PROD-002,Cash,1,,
CUST-02158,Sékou Traoré,Bouaké,REG-08,Côte d'Ivoire,2026-01-05,PROD-004,Cash,1,,
CUST-02159,Mercy Cheruiyot,Uasin Gishu,REG-02,Kenya,2025-05-01,PROD-003,Cash,0,2026-01-14,Product failure
CUST-02160,Kouadio Ouattara,Bouaké,REG-08,Côte d'Ivoire,2023-08-13,PROD-001,Cash,1,,
CUST-02161,Caleb Kiprono,Nakuru,REG-02,Kenya,2024-07-30,PROD-005,Cash,1,,
CUST-02162,Catherine Kiprono,Baringo,REG-02,Kenya,2026-03-20,PROD-001,PAYG,0,2026-04-25,Better alternative
CUST-02163,Konan Coulibaly,Yamoussoukro,REG-08,Côte d'Ivoire,2024-05-24,PROD-007,Cash,0,2025-10-19,Product failure
CUST-02164,Aya Diallo,Abidjan,REG-08,Côte d'Ivoire,2023-11-28,PROD-001,Cash,1,,
CUST-02165,Paul Waithaka,Kirinyaga,REG-01,Kenya,2025-09-17,PROD-008,Cash,1,,
CUST-02166,Affoué Bamba,Bouaké,REG-08,Côte d'Ivoire,2025-05-02,PROD-001,PAYG,1,,
CUST-02167,George Kimani,Nyandarua,REG-01,Kenya,2024-08-05,PROD-005,PAYG,1,,
CUST-02168,Collins Okello,Gulu,REG-07,Uganda,2023-11-28,PROD-002,PAYG,1,,
CUST-02169,Chebet Maina,Trans-Nzoia,REG-02,Kenya,2025-04-02,PROD-002,PAYG,1,,
CUST-02170,Edward Thuku,Murang'a,REG-01,Kenya,2024-05-13,PROD-003,PAYG,1,,
CUST-02171,Henry Mugisha,Wakiso,REG-07,Uganda,2026-01-29,PROD-008,Cash,1,,
CUST-02172,Kouamé Diallo,Bouaké,REG-08,Côte d'Ivoire,2024-07-21,PROD-001,PAYG,1,,
CUST-02173,Kevin Njoroge,Nandi,REG-02,Kenya,2024-09-12,PROD-002,Cash,1,,
CUST-02174,Francis Waithaka,Nandi,REG-02,Kenya,2025-08-02,PROD-002,PAYG,1,,
CUST-02175,Agnes Bett,Nakuru,REG-02,Kenya,2025-05-23,PROD-001,PAYG,1,,
CUST-02176,Gerald Mugisha,Jinja,REG-07,Uganda,2026-01-01,PROD-003,PAYG,1,,
CUST-02177,Peter Rotich,Kiambu,REG-01,Kenya,2024-05-31,PROD-002,PAYG,0,2025-01-16,Product failure
CUST-02178,Moses Mbugua,Kajiado,REG-06,Kenya,2026-03-04,PROD-001,PAYG,0,2026-04-29,Financial hardship
CUST-02179,Sharon Byaruhanga,Gulu,REG-07,Uganda,2025-03-09,PROD-002,PAYG,1,,
CUST-02180,Mark Kiprono,Kericho,REG-02,Kenya,2026-02-04,PROD-005,PAYG,1,,
CUST-02181,Francis Ndungu,Kisumu,REG-03,Kenya,2025-03-28,PROD-007,PAYG,0,2025-10-28,Better alternative
CUST-02182,Daniel Githinji,Kiambu,REG-01,Kenya,2025-11-23,PROD-008,Cash,1,,
CUST-02183,Konan Traoré,Bouaké,REG-08,Côte d'Ivoire,2026-03-04,PROD-002,PAYG,1,,
CUST-02184,Moses Wekesa,Trans-Nzoia,REG-02,Kenya,2025-04-25,PROD-002,PAYG,1,,
CUST-02185,Elijah Ruto,Bungoma,REG-03,Kenya,2025-04-06,PROD-001,PAYG,1,,
CUST-02186,Isaac Njoroge,Kirinyaga,REG-01,Kenya,2023-10-12,PROD-004,Cash,1,,
CUST-02187,Stephen Langat,Bomet,REG-02,Kenya,2025-12-19,PROD-002,Cash,1,,
CUST-02188,Edward Kariuki,Machakos,REG-04,Kenya,2025-12-30,PROD-001,PAYG,0,2026-02-05,Financial hardship
CUST-02189,Grace Kabugo,Wakiso,REG-07,Uganda,2024-12-06,PROD-002,PAYG,1,,
CUST-02190,Richard Namutebi,Wakiso,REG-07,Uganda,2025-08-07,PROD-001,PAYG,1,,
CUST-02191,Peter Ochieng,Nakuru,REG-02,Kenya,2025-12-14,PROD-006,PAYG,1,,
CUST-02192,Peter Wekesa,Kiambu,REG-01,Kenya,2024-05-14,PROD-001,PAYG,1,,
CUST-02193,Victor Mbugua,Nyandarua,REG-01,Kenya,2024-10-09,PROD-001,Cash,1,,
CUST-02194,Grace Langat,Kajiado,REG-06,Kenya,2024-06-02,PROD-003,PAYG,0,2025-03-06,Financial hardship
CUST-02195,Stephen Kimani,Baringo,REG-02,Kenya,2024-06-23,PROD-007,Cash,1,,
CUST-02196,Richard Atuhaire,Kampala,REG-07,Uganda,2025-06-03,PROD-001,PAYG,1,,
CUST-02197,Michael Ndungu,Nandi,REG-02,Kenya,2024-08-20,PROD-002,Cash,1,,
CUST-02198,John Ochieng,Murang'a,REG-01,Kenya,2024-03-29,PROD-001,Cash,1,,
CUST-02199,Herbert Namugga,Mbale,REG-07,Uganda,2024-04-28,PROD-008,PAYG,1,,
CUST-02200,Isaac Thuku,Kajiado,REG-06,Kenya,2025-08-12,PROD-004,PAYG,1,,
CUST-02201,David Mutua,Murang'a,REG-01,Kenya,2025-11-22,PROD-002,PAYG,1,,
CUST-02202,William Waithaka,Machakos,REG-04,Kenya,2024-11-28,PROD-001,PAYG,1,,
CUST-02203,Phionah Byaruhanga,Wakiso,REG-07,Uganda,2024-10-10,PROD-001,PAYG,0,2024-11-24,Moved/sold farm
CUST-02204,Richard Mugisha,Wakiso,REG-07,Uganda,2024-11-03,PROD-001,PAYG,1,,
CUST-02205,Mercy Cheruiyot,Nairobi,REG-06,Kenya,2024-05-02,PROD-007,PAYG,1,,
CUST-02206,Caroline Ochieng,Kajiado,REG-06,Kenya,2026-04-23,PROD-006,Cash,1,,
CUST-02207,Samuel Kiptoo,Embu,REG-04,Kenya,2025-04-16,PROD-001,PAYG,1,,
CUST-02208,Daniel Kimani,Bomet,REG-02,Kenya,2025-01-30,PROD-004,Cash,1,,
CUST-02209,Mary Kiprono,Nakuru,REG-02,Kenya,2026-04-21,PROD-001,PAYG,1,,
CUST-02210,Allan Okello,Gulu,REG-07,Uganda,2025-12-07,PROD-001,PAYG,1,,
CUST-02211,Charity Wekesa,Meru,REG-04,Kenya,2025-02-20,PROD-002,PAYG,1,,
CUST-02212,Herbert Namugga,Jinja,REG-07,Uganda,2024-05-26,PROD-004,PAYG,1,,
CUST-02213,Lucy Korir,Kajiado,REG-06,Kenya,2026-03-24,PROD-001,Cash,1,,
CUST-02214,Doreen Ssempijja,Mbale,REG-07,Uganda,2025-01-01,PROD-006,PAYG,1,,
CUST-02215,Paul Odhiambo,Nyeri,REG-01,Kenya,2024-12-23,PROD-001,PAYG,1,,
CUST-02216,Ronald Namugga,Gulu,REG-07,Uganda,2024-01-03,PROD-002,Cash,0,2025-07-30,Financial hardship
CUST-02217,Rogers Namutebi,Wakiso,REG-07,Uganda,2026-04-09,PROD-001,PAYG,0,2026-04-30,Product failure
CUST-02218,Ibrahim Koffi,Yamoussoukro,REG-08,Côte d'Ivoire,2025-03-23,PROD-002,Cash,1,,
CUST-02219,Catherine Cheruiyot,Murang'a,REG-01,Kenya,2025-05-27,PROD-001,PAYG,1,,
CUST-02220,Timothy Kimani,Kisumu,REG-03,Kenya,2025-01-23,PROD-001,PAYG,1,,
CUST-02221,Akinyi Mutua,Embu,REG-04,Kenya,2025-04-28,PROD-002,Cash,1,,
CUST-02222,Grace Ndungu,Kirinyaga,REG-01,Kenya,2026-02-25,PROD-001,PAYG,1,,
CUST-02223,Agnes Ndungu,Meru,REG-04,Kenya,2024-02-25,PROD-004,PAYG,1,,
CUST-02224,Edward Njenga,Nandi,REG-02,Kenya,2026-04-10,PROD-005,Cash,1,,
CUST-02225,Daniel Ndungu,Meru,REG-04,Kenya,2026-02-15,PROD-002,Cash,1,,
CUST-02226,Andrew Kiptoo,Bungoma,REG-03,Kenya,2025-03-26,PROD-008,Cash,1,,
CUST-02227,Hope Odhiambo,Uasin Gishu,REG-02,Kenya,2025-10-14,PROD-002,PAYG,1,,
CUST-02228,Elijah Odhiambo,Baringo,REG-02,Kenya,2025-10-07,PROD-004,PAYG,1,,
CUST-02229,Caroline Ndungu,Nairobi,REG-06,Kenya,2024-08-14,PROD-001,Cash,1,,
CUST-02230,Andrew Ndungu,Kisumu,REG-03,Kenya,2026-01-23,PROD-004,PAYG,1,,
CUST-02231,Esther Ndungu,Kericho,REG-02,Kenya,2025-07-29,PROD-004,PAYG,1,,
CUST-02232,Henry Namutebi,Jinja,REG-07,Uganda,2023-04-19,PROD-002,PAYG,1,,
CUST-02233,Akinyi Bett,Meru,REG-04,Kenya,2025-10-22,PROD-002,PAYG,1,,
CUST-02234,John Kariuki,Bungoma,REG-03,Kenya,2024-11-09,PROD-005,PAYG,1,,
CUST-02235,Robert Kabugo,Wakiso,REG-07,Uganda,2024-09-14,PROD-001,Cash,1,,
CUST-02236,Herbert Kabugo,Kampala,REG-07,Uganda,2026-03-24,PROD-002,Cash,0,2026-04-24,Financial hardship
CUST-02237,Jane Kariuki,Nyandarua,REG-01,Kenya,2024-03-24,PROD-002,Cash,1,,
CUST-02238,Rogers Ssempijja,Jinja,REG-07,Uganda,2025-08-29,PROD-004,PAYG,1,,
CUST-02239,Gerald Atuhaire,Jinja,REG-07,Uganda,2023-10-05,PROD-007,Cash,1,,
CUST-02240,Samuel Waithaka,Kajiado,REG-06,Kenya,2024-03-07,PROD-001,PAYG,1,,
CUST-02241,Catherine Maina,Murang'a,REG-01,Kenya,2025-08-03,PROD-001,Cash,1,,
CUST-02242,Wanjiku Waithaka,Kajiado,REG-06,Kenya,2023-11-04,PROD-004,PAYG,1,,
CUST-02243,Rogers Atuhaire,Kampala,REG-07,Uganda,2023-08-09,PROD-002,PAYG,1,,
CUST-02244,Priscilla Mwangi,Embu,REG-04,Kenya,2024-09-26,PROD-003,PAYG,1,,
CUST-02245,Amoin Touré,Bouaké,REG-08,Côte d'Ivoire,2024-03-15,PROD-002,Cash,1,,
CUST-02246,Victor Ruto,Nakuru,REG-02,Kenya,2023-09-13,PROD-001,PAYG,1,,
CUST-02247,Ritah Byaruhanga,Wakiso,REG-07,Uganda,2025-07-28,PROD-001,PAYG,1,,
CUST-02248,Konan Yao,Yamoussoukro,REG-08,Côte d'Ivoire,2023-08-30,PROD-001,Cash,1,,
CUST-02249,Aka Koffi,Bouaké,REG-08,Côte d'Ivoire,2024-10-30,PROD-007,Cash,1,,
CUST-02250,Joseph Mbugua,Kericho,REG-02,Kenya,2024-10-01,PROD-001,PAYG,1,,
CUST-02251,Muthoni Kiprono,Baringo,REG-02,Kenya,2024-11-29,PROD-001,PAYG,1,,
CUST-02252,Patrick Otieno,Kiambu,REG-01,Kenya,2025-04-30,PROD-003,PAYG,1,,
CUST-02253,Mark Njoroge,Laikipia,REG-04,Kenya,2024-05-10,PROD-004,Cash,1,,
CUST-02254,Joseph Ochieng,Embu,REG-04,Kenya,2023-12-23,PROD-003,PAYG,1,,
CUST-02255,Akinyi Maina,Nandi,REG-02,Kenya,2023-12-17,PROD-004,PAYG,1,,
CUST-02256,Grace Kabugo,Kampala,REG-07,Uganda,2026-04-30,PROD-002,PAYG,1,,
CUST-02257,Herbert Namutebi,Mbale,REG-07,Uganda,2024-10-04,PROD-002,PAYG,1,,
CUST-02258,Atieno Langat,Murang'a,REG-01,Kenya,2025-02-18,PROD-001,PAYG,0,2025-07-14,Moved/sold farm
CUST-02259,John Kiptoo,Bungoma,REG-03,Kenya,2026-02-14,PROD-004,Cash,1,,
CUST-02260,Nathan Tanui,Uasin Gishu,REG-02,Kenya,2025-09-20,PROD-001,PAYG,1,,
CUST-02261,Mercy Kipchoge,Embu,REG-04,Kenya,2026-03-06,PROD-002,Cash,0,2026-04-05,Financial hardship
CUST-02262,Dennis Karanja,Nandi,REG-02,Kenya,2024-12-29,PROD-001,PAYG,0,2025-04-30,Better alternative
CUST-02263,William Githinji,Nairobi,REG-06,Kenya,2025-11-26,PROD-003,PAYG,1,,
CUST-02264,Caroline Cheruiyot,Kirinyaga,REG-01,Kenya,2024-04-15,PROD-001,PAYG,1,,
CUST-02265,Ibrahim Diallo,Yamoussoukro,REG-08,Côte d'Ivoire,2026-01-06,PROD-001,Cash,1,,
CUST-02266,Koffi Yao,Bouaké,REG-08,Côte d'Ivoire,2024-11-12,PROD-007,PAYG,1,,
CUST-02267,Josephine Atuhaire,Mbale,REG-07,Uganda,2024-06-11,PROD-002,Cash,0,2025-01-20,Moved/sold farm
CUST-02268,Patrick Mutua,Nyandarua,REG-01,Kenya,2024-12-01,PROD-003,Cash,1,,
CUST-02269,Daniel Wekesa,Embu,REG-04,Kenya,2024-11-20,PROD-003,PAYG,1,,
CUST-02270,Isaac Njenga,Kirinyaga,REG-01,Kenya,2025-05-20,PROD-001,PAYG,1,,
CUST-02271,Ronald Namutebi,Wakiso,REG-07,Uganda,2025-09-08,PROD-001,PAYG,1,,
CUST-02272,Florence Kipchoge,Embu,REG-04,Kenya,2025-01-09,PROD-002,Cash,0,2025-04-25,Moved/sold farm
CUST-02273,Herbert Nsubuga,Mbale,REG-07,Uganda,2024-11-01,PROD-003,PAYG,1,,
CUST-02274,Samuel Tanui,Uasin Gishu,REG-02,Kenya,2024-05-12,PROD-001,PAYG,1,,
CUST-02275,Ronald Tumwesigye,Kampala,REG-07,Uganda,2025-11-29,PROD-002,Cash,0,2026-03-22,Moved/sold farm
CUST-02276,Ronald Mugisha,Gulu,REG-07,Uganda,2024-12-28,PROD-002,Cash,1,,
CUST-02277,Mark Githinji,Kiambu,REG-01,Kenya,2025-06-11,PROD-001,Cash,1,,
CUST-02278,Hannah Ngugi,Uasin Gishu,REG-02,Kenya,2024-05-25,PROD-004,Cash,0,2026-01-14,Product failure
CUST-02279,Jane Kiptoo,Trans-Nzoia,REG-02,Kenya,2025-06-16,PROD-005,Cash,0,2025-11-01,Moved/sold farm
CUST-02280,John Githinji,Bungoma,REG-03,Kenya,2025-06-28,PROD-007,PAYG,0,2025-10-12,Financial hardship
CUST-02281,Peter Njenga,Nyandarua,REG-01,Kenya,2025-06-01,PROD-004,PAYG,1,,
CUST-02282,Daniel Njenga,Kirinyaga,REG-01,Kenya,2026-04-28,PROD-001,Cash,0,2026-04-30,Financial hardship
CUST-02283,Paul Ruto,Nyeri,REG-01,Kenya,2024-04-29,PROD-002,PAYG,1,,
CUST-02284,Samuel Kipchoge,Machakos,REG-04,Kenya,2024-01-01,PROD-001,PAYG,1,,
CUST-02285,Sékou Koffi,Bouaké,REG-08,Côte d'Ivoire,2023-05-19,PROD-001,PAYG,0,2025-03-25,Seasonal
CUST-02286,Dennis Cheruiyot,Machakos,REG-04,Kenya,2024-05-10,PROD-004,PAYG,1,,
CUST-02287,Nyambura Kiprono,Nakuru,REG-02,Kenya,2024-11-28,PROD-001,PAYG,1,,
CUST-02288,Lou Traoré,Bouaké,REG-08,Côte d'Ivoire,2025-02-14,PROD-008,PAYG,1,,
CUST-02289,Brian Mbugua,Kajiado,REG-06,Kenya,2025-09-24,PROD-001,PAYG,1,,
CUST-02290,Daniel Langat,Nakuru,REG-02,Kenya,2025-11-10,PROD-006,PAYG,1,,
CUST-02291,Richard Atuhaire,Gulu,REG-07,Uganda,2025-11-24,PROD-007,Cash,1,,
CUST-02292,Caroline Rotich,Uasin Gishu,REG-02,Kenya,2026-03-02,PROD-003,PAYG,1,,
CUST-02293,Kouamé Ouattara,Bouaké,REG-08,Côte d'Ivoire,2025-10-29,PROD-003,Cash,1,,
CUST-02294,Njeri Ndungu,Kirinyaga,REG-01,Kenya,2025-12-19,PROD-002,PAYG,1,,
CUST-02295,Caleb Bett,Baringo,REG-02,Kenya,2025-11-17,PROD-003,PAYG,1,,
CUST-02296,Aka Koné,Abidjan,REG-08,Côte d'Ivoire,2024-11-27,PROD-005,PAYG,0,2025-11-03,Financial hardship
CUST-02297,Grace Ssempijja,Gulu,REG-07,Uganda,2024-06-20,PROD-003,Cash,1,,
CUST-02298,Doreen Namugga,Jinja,REG-07,Uganda,2024-04-14,PROD-001,PAYG,1,,
CUST-02299,Collins Nsubuga,Mbale,REG-07,Uganda,2025-05-27,PROD-002,PAYG,1,,
CUST-02300,Aka Touré,Bouaké,REG-08,Côte d'Ivoire,2026-03-19,PROD-005,PAYG,1,,
CUST-02301,Dennis Ruto,Nakuru,REG-02,Kenya,2025-11-09,PROD-006,PAYG,1,,
CUST-02302,Edward Kiptoo,Nandi,REG-02,Kenya,2026-04-15,PROD-001,Cash,0,2026-04-30,Financial hardship
CUST-02303,Mamadou Touré,Abidjan,REG-08,Côte d'Ivoire,2025-12-06,PROD-005,PAYG,1,,
CUST-02304,Beatrice Njoroge,Murang'a,REG-01,Kenya,2025-07-08,PROD-001,Cash,1,,
CUST-02305,Victor Cheruiyot,Kajiado,REG-06,Kenya,2026-03-22,PROD-001,Cash,1,,
CUST-02306,Allan Mugisha,Kampala,REG-07,Uganda,2023-12-05,PROD-004,PAYG,1,,
CUST-02307,Lucy Maina,Uasin Gishu,REG-02,Kenya,2024-01-31,PROD-006,Cash,1,,
CUST-02308,Martin Kiprono,Machakos,REG-04,Kenya,2025-04-16,PROD-003,PAYG,1,,
CUST-02309,Priscilla Kimani,Meru,REG-04,Kenya,2025-12-18,PROD-002,PAYG,0,2026-02-25,Product failure
CUST-02310,Mark Mwangi,Uasin Gishu,REG-02,Kenya,2024-05-28,PROD-001,PAYG,1,,
CUST-02311,Ivan Tumwesigye,Kampala,REG-07,Uganda,2025-09-28,PROD-002,PAYG,0,2025-12-30,Financial hardship
CUST-02312,Njeri Otieno,Kisumu,REG-03,Kenya,2026-01-12,PROD-002,Cash,1,,
CUST-02313,Caleb Githinji,Nakuru,REG-02,Kenya,2024-06-11,PROD-007,PAYG,1,,
CUST-02314,James Ngugi,Bomet,REG-02,Kenya,2026-01-23,PROD-003,PAYG,1,,
CUST-02315,Beatrice Maina,Nyeri,REG-01,Kenya,2025-01-20,PROD-002,PAYG,1,,
CUST-02316,Caroline Odhiambo,Embu,REG-04,Kenya,2025-12-20,PROD-002,PAYG,1,,
CUST-02317,Doreen Tumwesigye,Mbale,REG-07,Uganda,2024-05-16,PROD-007,Cash,0,2025-01-12,Financial hardship
CUST-02318,Simon Kiptoo,Nakuru,REG-02,Kenya,2025-11-27,PROD-003,PAYG,1,,
CUST-02319,James Mwangi,Nyeri,REG-01,Kenya,2026-03-17,PROD-001,Cash,1,,
CUST-02320,Wanjiku Cheruiyot,Trans-Nzoia,REG-02,Kenya,2025-07-04,PROD-001,Cash,1,,
CUST-02321,Brian Kiptoo,Embu,REG-04,Kenya,2024-04-18,PROD-002,PAYG,1,,
CUST-02322,Anne Kariuki,Uasin Gishu,REG-02,Kenya,2025-12-11,PROD-005,Cash,1,,
CUST-02323,Isaac Tanui,Nairobi,REG-06,Kenya,2023-03-18,PROD-004,PAYG,1,,
CUST-02324,Richard Mugisha,Jinja,REG-07,Uganda,2025-05-09,PROD-008,Cash,1,,
CUST-02325,Esther Ngugi,Bungoma,REG-03,Kenya,2025-09-21,PROD-002,PAYG,1,,
CUST-02326,Daniel Kamau,Kericho,REG-02,Kenya,2023-07-21,PROD-002,PAYG,1,,
CUST-02327,Atieno Kimani,Nakuru,REG-02,Kenya,2024-04-24,PROD-002,Cash,0,2024-08-06,Moved/sold farm
CUST-02328,George Ruto,Kajiado,REG-06,Kenya,2024-05-16,PROD-002,PAYG,1,,
CUST-02329,Andrew Ruto,Nakuru,REG-02,Kenya,2023-10-09,PROD-002,Cash,0,2025-09-12,Financial hardship
CUST-02330,Koffi Diallo,Bouaké,REG-08,Côte d'Ivoire,2025-07-16,PROD-006,PAYG,1,,
CUST-02331,Victor Mutua,Embu,REG-04,Kenya,2026-04-30,PROD-001,PAYG,1,,
CUST-02332,Joy Ngugi,Meru,REG-04,Kenya,2026-01-02,PROD-004,PAYG,1,,
CUST-02333,Florence Karanja,Kajiado,REG-06,Kenya,2025-04-04,PROD-001,PAYG,1,,
CUST-02334,Brian Kariuki,Meru,REG-04,Kenya,2024-03-12,PROD-005,PAYG,1,,
CUST-02335,Samuel Mutua,Meru,REG-04,Kenya,2026-04-30,PROD-002,PAYG,1,,
CUST-02336,Esther Mwangi,Murang'a,REG-01,Kenya,2025-06-28,PROD-001,Cash,1,,
CUST-02337,George Mutua,Nyeri,REG-01,Kenya,2024-03-04,PROD-005,PAYG,1,,
CUST-02338,Brenda Tumwesigye,Wakiso,REG-07,Uganda,2026-01-15,PROD-001,PAYG,1,,
CUST-02339,Hope Rotich,Embu,REG-04,Kenya,2024-12-12,PROD-001,PAYG,1,,
CUST-02340,Daniel Odhiambo,Murang'a,REG-01,Kenya,2026-03-05,PROD-005,Cash,1,,
CUST-02341,Richard Atuhaire,Wakiso,REG-07,Uganda,2023-12-22,PROD-001,Cash,1,,
CUST-02342,Nyambura Kariuki,Kericho,REG-02,Kenya,2025-10-04,PROD-002,Cash,1,,
CUST-02343,Ronald Namutebi,Wakiso,REG-07,Uganda,2024-12-06,PROD-001,Cash,0,2025-10-22,Financial hardship
CUST-02344,Charles Kiprono,Embu,REG-04,Kenya,2024-11-03,PROD-001,Cash,1,,
CUST-02345,Affoué Touré,Yamoussoukro,REG-08,Côte d'Ivoire,2025-10-28,PROD-003,PAYG,1,,
CUST-02346,Sharon Atuhaire,Kampala,REG-07,Uganda,2025-09-16,PROD-002,PAYG,1,,
CUST-02347,Rogers Okello,Wakiso,REG-07,Uganda,2025-04-28,PROD-001,Cash,0,2025-06-28,Financial hardship
CUST-02348,Hannah Mbugua,Bomet,REG-02,Kenya,2025-11-11,PROD-001,PAYG,1,,
CUST-02349,Muthoni Ochieng,Machakos,REG-04,Kenya,2025-04-07,PROD-003,Cash,0,2025-08-14,Product failure
CUST-02350,Mark Ruto,Nairobi,REG-06,Kenya,2023-11-28,PROD-001,PAYG,1,,
CUST-02351,Caroline Cheruiyot,Trans-Nzoia,REG-02,Kenya,2026-02-04,PROD-001,PAYG,1,,
CUST-02352,Caroline Njenga,Kisumu,REG-03,Kenya,2026-03-07,PROD-001,PAYG,1,,
CUST-02353,Ivan Namugga,Gulu,REG-07,Uganda,2023-11-25,PROD-002,PAYG,1,,
CUST-02354,Martin Mbugua,Kiambu,REG-01,Kenya,2025-03-07,PROD-007,PAYG,1,,
CUST-02355,Irene Tumwesigye,Gulu,REG-07,Uganda,2024-11-07,PROD-001,Cash,1,,
CUST-02356,Ivan Kabugo,Jinja,REG-07,Uganda,2024-04-24,PROD-001,PAYG,1,,
CUST-02357,Esther Kipchoge,Nairobi,REG-06,Kenya,2025-05-28,PROD-002,PAYG,1,,
CUST-02358,George Kariuki,Meru,REG-04,Kenya,2025-09-22,PROD-001,Cash,1,,
CUST-02359,Hope Rotich,Baringo,REG-02,Kenya,2025-10-07,PROD-002,PAYG,0,2026-01-06,Better alternative
CUST-02360,John Bett,Kisumu,REG-03,Kenya,2023-03-28,PROD-001,Cash,1,,
CUST-02361,David Kiprono,Laikipia,REG-04,Kenya,2024-12-23,PROD-006,Cash,0,2025-08-07,Moved/sold farm
CUST-02362,William Kiptoo,Machakos,REG-04,Kenya,2025-11-02,PROD-002,PAYG,1,,
CUST-02363,Mary Odhiambo,Bungoma,REG-03,Kenya,2026-01-05,PROD-001,Cash,1,,
CUST-02364,Mercy Mwangi,Nyandarua,REG-01,Kenya,2023-12-11,PROD-002,PAYG,1,,
CUST-02365,Rogers Mugisha,Mbale,REG-07,Uganda,2025-11-20,PROD-001,PAYG,0,2026-01-20,Financial hardship
CUST-02366,Mamadou Ouattara,Yamoussoukro,REG-08,Côte d'Ivoire,2025-08-04,PROD-004,Cash,0,2026-04-10,Financial hardship
CUST-02367,Joseph Waithaka,Nakuru,REG-02,Kenya,2024-11-09,PROD-002,Cash,0,2025-12-27,Product failure
CUST-02368,Agnes Karanja,Kisumu,REG-03,Kenya,2024-03-01,PROD-001,PAYG,1,,
CUST-02369,Michael Mbugua,Baringo,REG-02,Kenya,2025-06-18,PROD-001,Cash,1,,
CUST-02370,Francis Kipchoge,Laikipia,REG-04,Kenya,2025-02-06,PROD-007,PAYG,1,,
CUST-02371,Michael Thuku,Baringo,REG-02,Kenya,2024-03-11,PROD-008,Cash,1,,
CUST-02372,Elijah Maina,Machakos,REG-04,Kenya,2025-05-07,PROD-006,PAYG,1,,
CUST-02373,Allan Byaruhanga,Wakiso,REG-07,Uganda,2024-12-12,PROD-001,PAYG,1,,
CUST-02374,Sékou Koné,Yamoussoukro,REG-08,Côte d'Ivoire,2024-03-26,PROD-001,PAYG,1,,
CUST-02375,William Kiptoo,Laikipia,REG-04,Kenya,2023-10-28,PROD-001,Cash,1,,
CUST-02376,Akissi Yao,Abidjan,REG-08,Côte d'Ivoire,2025-11-28,PROD-002,Cash,0,2026-02-24,Product failure
CUST-02377,Mamadou Koffi,Bouaké,REG-08,Côte d'Ivoire,2024-01-11,PROD-001,Cash,1,,
CUST-02378,Gerald Okello,Jinja,REG-07,Uganda,2026-03-07,PROD-004,PAYG,1,,
CUST-02379,Richard Atuhaire,Mbale,REG-07,Uganda,2026-03-17,PROD-007,PAYG,0,2026-04-25,Financial hardship
CUST-02380,Ronald Namugga,Mbale,REG-07,Uganda,2025-06-23,PROD-006,PAYG,1,,
CUST-02381,James Waithaka,Kirinyaga,REG-01,Kenya,2024-09-14,PROD-001,PAYG,0,2025-03-21,Financial hardship
CUST-02382,Joseph Karanja,Embu,REG-04,Kenya,2023-03-21,PROD-002,Cash,1,,
CUST-02383,David Ochieng,Embu,REG-04,Kenya,2024-04-14,PROD-001,Cash,0,2025-08-11,Seasonal
CUST-02384,Sékou Ouattara,Abidjan,REG-08,Côte d'Ivoire,2025-10-14,PROD-002,PAYG,0,2026-03-13,Moved/sold farm
CUST-02385,Florence Odhiambo,Baringo,REG-02,Kenya,2024-06-14,PROD-001,PAYG,1,,
CUST-02386,Brou Yao,Bouaké,REG-08,Côte d'Ivoire,2026-03-22,PROD-001,PAYG,1,,
CUST-02387,Ibrahim Coulibaly,Abidjan,REG-08,Côte d'Ivoire,2026-02-18,PROD-005,PAYG,1,,
CUST-02388,Michael Tanui,Kisumu,REG-03,Kenya,2025-10-27,PROD-001,Cash,1,,
CUST-02389,Nathan Kimani,Uasin Gishu,REG-02,Kenya,2023-10-03,PROD-001,PAYG,1,,
CUST-02390,Amoin Diabaté,Bouaké,REG-08,Côte d'Ivoire,2024-04-05,PROD-002,PAYG,1,,
CUST-02391,Mary Cheruiyot,Kericho,REG-02,Kenya,2024-05-22,PROD-001,PAYG,1,,
CUST-02392,Chebet Njoroge,Machakos,REG-04,Kenya,2025-05-31,PROD-002,PAYG,0,2025-09-13,Moved/sold farm
